Student_ID,Topic,Quiz_Score,Completion_Time,Mastery_Level
STU0158,Advanced Concepts of Adaptations (Dynamics),61,380,Proficient
STU0035,Introduction to Coal and Petroleum (Functions),62,199,Proficient
STU0256,Understanding Decimals (Principles),85,264,Mastered
STU0368,Understanding Heat (Exploration),76,272,Proficient
STU0023,Understanding Combustion (Key Ideas),93,210,Mastered
STU0257,Introduction to Active and Passive Voice (Systems),74,206,Proficient
STU0141,Introduction to Classification of Organisms (Functions),93,132,Mastered
STU0012,Introduction to Electricity (Applications),52,234,Needs Improvement
STU0123,Understanding Nouns (Basics),86,193,Mastered
STU0446,Introduction to Indus Valley Civilization (Basics),54,225,Needs Improvement
STU0156,Understanding Acids and Bases (Basics),77,287,Proficient
STU0299,Advanced Concepts of Work and Energy (Principles),89,279,Mastered
STU0315,Introduction to Gravitation (Applications),35,205,Needs Improvement
STU0377,Introduction to Local Government (Exploration),92,127,Mastered
STU0472,Advanced Concepts of Pronouns (Theories),74,415,Proficient
STU0254,Understanding Renaissance (Impact),68,246,Proficient
STU0039,Advanced Concepts of Roman Empire (Principles),60,417,Proficient
STU0096,Introduction to Chemical Reactions (Principles),67,137,Proficient
STU0464,Understanding Ancient Civilizations (Basics),70,295,Proficient
STU0280,Introduction to States of Matter (Dynamics),76,154,Proficient
STU0107,Introduction to Subject-Verb Agreement (Functions),74,143,Proficient
STU0418,Introduction to World War II (Exploration),67,199,Proficient
STU0455,Understanding Water Cycle (Structure),59,464,Needs Improvement
STU0348,Introduction to Industrial Revolution (Processes),66,148,Proficient
STU0012,Understanding Measurement (Key Ideas),99,233,Mastered
STU0305,Introduction to Ancient Civilizations (Basics),38,229,Needs Improvement
STU0361,Advanced Concepts of Classification of Organisms (Functions),86,258,Mastered
STU0245,Understanding Sound Waves (Processes),52,315,Needs Improvement
STU0438,Introduction to Sound Waves (Processes),92,151,Mastered
STU0119,Understanding Measurement (Key Ideas),83,336,Proficient
STU0209,Introduction to Plate Tectonics (Applications),80,210,Proficient
STU0301,Understanding Medieval Period (Systems),89,210,Mastered
STU0006,Introduction to Water Cycle (Structure),85,94,Mastered
STU0302,Introduction to Percentages (Applications),77,148,Proficient
STU0063,Advanced Concepts of Number Systems (Structure),42,436,Needs Improvement
STU0348,Advanced Concepts of Heat (Exploration),62,461,Proficient
STU0347,Introduction to Electromagnetism (Functions),100,149,Mastered
STU0499,Understanding Percentages (Applications),87,179,Mastered
STU0023,Introduction to Health and Diseases (Key Ideas),70,125,Proficient
STU0055,Advanced Concepts of Magnets (Theories),76,402,Proficient
STU0024,Understanding Carbon Compounds (Systems),100,205,Mastered
STU0052,Introduction to Respiration (Applications),80,145,Proficient
STU0121,Understanding Subject-Verb Agreement (Functions),80,271,Proficient
STU0244,Introduction to Solar System (Basics),84,122,Proficient
STU0099,Understanding Number Systems (Structure),64,305,Proficient
STU0285,Understanding Number Systems (Structure),100,289,Mastered
STU0019,Advanced Concepts of Climate Zones (Theories),81,337,Proficient
STU0266,Advanced Concepts of Fractions (Basics),66,422,Proficient
STU0453,Understanding Civics (Functions),68,233,Proficient
STU0046,Advanced Concepts of Thermodynamics (Dynamics),73,356,Proficient
STU0433,Advanced Concepts of Ecosystems (Systems),97,290,Mastered
STU0158,Advanced Concepts of Natural Vegetation (Structure),79,457,Proficient
STU0462,Advanced Concepts of Indus Valley Civilization (Basics),91,276,Mastered
STU0304,Understanding Cell Division (Dynamics),86,213,Mastered
STU0241,Advanced Concepts of Plate Tectonics (Applications),77,349,Proficient
STU0462,Introduction to Climate Zones (Theories),78,224,Proficient
STU0480,Advanced Concepts of Solutions (Exploration),74,347,Proficient
STU0400,Advanced Concepts of Respiration (Applications),90,317,Mastered
STU0429,Introduction to Cold War (Key Ideas),100,131,Mastered
STU0140,Understanding Health and Diseases (Key Ideas),84,306,Proficient
STU0362,Understanding Mineral Resources (Dynamics),60,308,Proficient
STU0359,Understanding Ancient Civilizations (Basics),59,337,Needs Improvement
STU0150,Introduction to Atoms and Molecules (Theories),97,139,Mastered
STU0470,Introduction to Percentages (Applications),51,262,Needs Improvement
STU0049,Understanding Adjectives (Applications),75,342,Proficient
STU0158,Understanding Solar System (Basics),92,243,Mastered
STU0465,Advanced Concepts of Plate Tectonics (Applications),72,357,Proficient
STU0329,Advanced Concepts of Measurement (Key Ideas),41,456,Needs Improvement
STU0047,Advanced Concepts of World War II (Exploration),64,383,Proficient
STU0150,Advanced Concepts of Verbs (Principles),60,329,Proficient
STU0039,Understanding Electricity (Applications),69,215,Proficient
STU0145,Understanding Roman Empire (Principles),75,276,Proficient
STU0377,Advanced Concepts of Magnetism (Exploration),88,363,Mastered
STU0403,Understanding Rivers (Processes),61,232,Proficient
STU0331,Introduction to Nervous System (Exploration),71,178,Proficient
STU0134,Advanced Concepts of Civics (Functions),40,463,Needs Improvement
STU0024,Introduction to Freedom Struggle (Key Ideas),100,120,Mastered
STU0160,Introduction to States of Matter (Dynamics),76,202,Proficient
STU0339,Introduction to Medieval Period (Systems),51,252,Needs Improvement
STU0251,Advanced Concepts of Weather (Systems),100,247,Mastered
STU0196,Introduction to Freedom Struggle (Principles),90,112,Mastered
STU0351,Understanding Adaptations (Dynamics),68,305,Proficient
STU0157,Introduction to Electromagnetism (Functions),79,212,Proficient
STU0195,Understanding Nouns (Basics),81,305,Proficient
STU0012,Understanding Indian Independence (Functions),100,214,Mastered
STU0456,Understanding Constitution (Theories),43,424,Needs Improvement
STU0322,Understanding States of Matter (Dynamics),77,281,Proficient
STU0362,Advanced Concepts of Mountains (Systems),89,326,Mastered
STU0212,Advanced Concepts of Digestion (Principles),66,447,Proficient
STU0313,Advanced Concepts of States of Matter (Dynamics),70,429,Proficient
STU0358,Advanced Concepts of Oceans (Exploration),100,366,Mastered
STU0272,Advanced Concepts of Pronouns (Theories),94,276,Mastered
STU0013,Understanding Direct and Indirect Speech (Processes),82,288,Proficient
STU0272,Understanding Light Reflection (Systems),78,354,Proficient
STU0193,Advanced Concepts of Constitution (Theories),73,350,Proficient
STU0159,Understanding Ratio (Impact),71,300,Proficient
STU0371,Introduction to Ancient Civilizations (Basics),51,246,Needs Improvement
STU0261,Introduction to Democracy (Applications),27,240,Needs Improvement
STU0110,Understanding Civics (Functions),51,470,Needs Improvement
STU0046,Advanced Concepts of Weather (Systems),66,296,Proficient
STU0452,Understanding Human Rights (Dynamics),71,279,Proficient
STU0390,Understanding Ancient Civilizations (Basics),71,199,Proficient
STU0159,Understanding Heat (Exploration),54,512,Needs Improvement
STU0447,Understanding Magnets (Theories),85,253,Mastered
STU0421,Understanding Tenses (Exploration),100,188,Mastered
STU0251,Understanding Freedom Struggle (Principles),74,278,Proficient
STU0457,Advanced Concepts of Electricity (Applications),33,590,Needs Improvement
STU0206,Introduction to Freedom Struggle (Key Ideas),48,213,Needs Improvement
STU0270,Advanced Concepts of Local Government (Exploration),72,316,Proficient
STU0129,Advanced Concepts of French Revolution (Applications),82,364,Proficient
STU0108,Introduction to Plate Tectonics (Applications),60,225,Proficient
STU0421,Understanding Solar System (Key Ideas),50,277,Needs Improvement
STU0037,Introduction to Photosynthesis (Basics),96,130,Mastered
STU0172,Understanding Industrial Revolution (Processes),39,498,Needs Improvement
STU0403,Advanced Concepts of Decimals (Principles),86,253,Mastered
STU0314,Introduction to Ancient Civilizations (Basics),88,103,Mastered
STU0275,Understanding Friction (Key Ideas),100,252,Mastered
STU0027,Introduction to Maps and Scales (Key Ideas),100,127,Mastered
STU0326,Introduction to Number Systems (Structure),92,128,Mastered
STU0235,Introduction to Constitution (Theories),88,128,Mastered
STU0123,Understanding Cold War (Key Ideas),55,399,Needs Improvement
STU0378,Understanding Magnets (Theories),64,317,Proficient
STU0183,Advanced Concepts of Force (Processes),96,271,Mastered
STU0317,Understanding Oceans (Exploration),51,402,Needs Improvement
STU0081,Understanding Sound (Principles),51,338,Needs Improvement
STU0258,Advanced Concepts of Civics (Functions),100,286,Mastered
STU0189,Introduction to Resources (Impact),57,328,Needs Improvement
STU0464,Understanding Geometry (Exploration),85,228,Mastered
STU0170,Advanced Concepts of Decimals (Principles),51,386,Needs Improvement
STU0169,Understanding Adaptations (Dynamics),79,383,Proficient
STU0178,Introduction to Decimals (Principles),63,180,Proficient
STU0144,Advanced Concepts of Digestion (Principles),58,491,Needs Improvement
STU0254,Advanced Concepts of Integers (Processes),100,314,Mastered
STU0082,Advanced Concepts of Adjectives (Applications),86,274,Mastered
STU0433,Advanced Concepts of Magnets (Theories),73,296,Proficient
STU0327,Understanding Direct and Indirect Speech (Processes),67,269,Proficient
STU0007,Understanding Ratio (Impact),63,204,Proficient
STU0211,Understanding Globe and Maps (Processes),68,197,Proficient
STU0077,Understanding Punctuation (Key Ideas),93,252,Mastered
STU0037,Understanding Globe and Maps (Processes),75,297,Proficient
STU0306,Understanding Tenses (Exploration),77,272,Proficient
STU0419,Introduction to Probability (Dynamics),54,182,Needs Improvement
STU0411,Introduction to Coal and Petroleum (Functions),67,166,Proficient
STU0017,Advanced Concepts of Local Government (Exploration),80,498,Proficient
STU0142,Advanced Concepts of Light Refraction (Impact),69,425,Proficient
STU0215,Introduction to Photosynthesis (Basics),87,183,Mastered
STU0148,Introduction to Work and Energy (Principles),58,152,Needs Improvement
STU0257,Advanced Concepts of Sound Waves (Processes),100,267,Mastered
STU0490,Advanced Concepts of Sound Waves (Processes),53,490,Needs Improvement
STU0416,Introduction to American Independence (Dynamics),100,155,Mastered
STU0204,Advanced Concepts of Direct and Indirect Speech (Processes),56,553,Needs Improvement
STU0003,Understanding Democracy (Applications),62,357,Proficient
STU0345,Understanding World War II (Exploration),61,388,Proficient
STU0267,Understanding Conjunctions (Impact),68,243,Proficient
STU0183,Introduction to Chemical Reactions (Principles),93,136,Mastered
STU0460,Introduction to Climate Zones (Theories),100,149,Mastered
STU0369,Understanding Ancient Civilizations (Basics),51,374,Needs Improvement
STU0343,Introduction to Ratio (Impact),100,172,Mastered
STU0383,Introduction to Fractions (Basics),52,245,Needs Improvement
STU0184,Understanding Freedom Struggle (Principles),64,235,Proficient
STU0355,Understanding Cell Division (Dynamics),81,240,Proficient
STU0384,Understanding Magnetism (Exploration),100,261,Mastered
STU0457,Understanding Chemical Reactions (Principles),76,330,Proficient
STU0175,Advanced Concepts of Plant Reproduction (Processes),59,641,Needs Improvement
STU0242,Introduction to Mineral Resources (Dynamics),84,150,Proficient
STU0001,Understanding Plant Reproduction (Processes),81,256,Proficient
STU0034,Advanced Concepts of Magnets (Theories),65,363,Proficient
STU0244,Advanced Concepts of Laws of Motion (Basics),73,318,Proficient
STU0035,Advanced Concepts of Maps and Scales (Key Ideas),51,472,Needs Improvement
STU0448,Understanding Ancient Civilizations (Basics),73,250,Proficient
STU0156,Introduction to Pressure (Structure),63,212,Proficient
STU0040,Advanced Concepts of Synthetic Fibres (Structure),74,336,Proficient
STU0181,Introduction to Solar System (Key Ideas),100,142,Mastered
STU0366,Introduction to Force (Processes),54,295,Needs Improvement
STU0352,Advanced Concepts of World War II (Exploration),80,371,Proficient
STU0077,Understanding Heat (Exploration),68,346,Proficient
STU0274,Advanced Concepts of Mountains (Systems),64,362,Proficient
STU0426,Advanced Concepts of Indus Valley Civilization (Basics),58,381,Needs Improvement
STU0218,Understanding Electrostatics (Theories),94,269,Mastered
STU0114,Introduction to Mountains (Systems),71,156,Proficient
STU0364,Advanced Concepts of Algebra (Theories),62,397,Proficient
STU0174,Introduction to States of Matter (Functions),43,287,Needs Improvement
STU0232,Advanced Concepts of Light Reflection (Systems),70,404,Proficient
STU0316,Introduction to Ancient Egypt (Structure),98,109,Mastered
STU0377,Understanding Sound Waves (Processes),51,376,Needs Improvement
STU0417,Understanding Force (Processes),92,261,Mastered
STU0494,Understanding Sound (Principles),46,301,Needs Improvement
STU0037,Introduction to Industrial Revolution (Processes),89,100,Mastered
STU0298,Advanced Concepts of Oceans (Exploration),49,482,Needs Improvement
STU0222,Advanced Concepts of Solutions (Exploration),55,562,Needs Improvement
STU0480,Introduction to Ancient Civilizations (Structure),100,184,Mastered
STU0225,Understanding French Revolution (Applications),83,328,Proficient
STU0135,Advanced Concepts of Ancient Civilizations (Structure),84,375,Proficient
STU0402,Advanced Concepts of Ecosystems (Systems),100,313,Mastered
STU0258,Advanced Concepts of Earth's Layers (Principles),65,373,Proficient
STU0291,Advanced Concepts of Adaptations (Dynamics),60,357,Proficient
STU0253,Introduction to Algebra (Theories),47,222,Needs Improvement
STU0326,Understanding Conjunctions (Impact),72,274,Proficient
STU0499,Introduction to Periodic Table (Applications),72,199,Proficient
STU0152,Understanding Chemical Reactions (Principles),81,273,Proficient
STU0360,Understanding Percentages (Applications),92,189,Mastered
STU0467,Introduction to Acids and Bases (Basics),31,215,Needs Improvement
STU0352,Advanced Concepts of Chemical Bonding (Impact),66,328,Proficient
STU0397,Introduction to French Revolution (Applications),91,136,Mastered
